operator_id,incoming_calls,incoming_missed_calls,missed_rate_in,avg_wait_time_in,outgoing_calls,ineffective
908958,1010,4.0,0.0039603960396039604,27.535643564356434,132.0,False
908960,756,14.0,0.018518518518518517,23.417989417989418,116.0,False
909134,215,1.0,0.004651162790697674,35.455813953488374,6.0,True
909392,5,0.0,0.0,26.0,0.0,False
909624,3,0.0,0.0,33.666666666666664,0.0,False
909768,14,0.0,0.0,42.0,0.0,True
909892,4,0.0,0.0,10.5,4.0,True
909894,1,0.0,0.0,13.0,0.0,False
909896,1,0.0,0.0,9.0,0.0,False
910018,133,0.0,0.0,24.03759398496241,0.0,False
910038,2,0.0,0.0,15.0,0.0,False
910044,19,0.0,0.0,14.842105263157892,0.0,False
910224,11,0.0,0.0,13.909090909090908,0.0,False
910226,8,2.0,0.25,16.5,0.0,True
910516,35,0.0,0.0,22.37142857142857,0.0,False
910540,169,1.0,0.005917159763313609,20.94674556213018,0.0,False
910958,13,0.0,0.0,54.53846153846154,0.0,True
911102,36,3.0,0.08333333333333333,29.86111111111111,0.0,True
911104,1,0.0,0.0,13.0,0.0,False
911136,240,1.0,0.004166666666666667,19.858333333333334,0.0,False
911138,316,4.0,0.012658227848101266,19.59493670886076,0.0,False
911140,75,2.0,0.02666666666666667,26.2,0.0,False
911142,26,3.0,0.11538461538461539,45.61538461538461,0.0,True
911152,2,0.0,0.0,21.5,0.0,False
911214,2,0.0,0.0,18.0,0.0,False
911310,418,3.0,0.007177033492822967,13.559808612440191,107.0,False
912010,146,2.0,0.0136986301369863,18.246575342465754,0.0,False
